"","census_tract","corr"
"2383","B08101_012",0.296781293111298
"21","B01001_022",0.296746206080809
"2609","B08122_020",0.296631413333782
"6915","B18135_013",0.296437141996146
"1149","B05014_005",0.296207199781197
"4434","B11002_004",0.296062920326254
"3183","B08201_016",0.296038192363915
"7827","B23001_052",0.295996789137735
"13286","B25121_035",0.295627718984863
"1318","B06009_011",0.295037682694883
"6921","B18135_019",0.294917318488703
"1549","B07007_019",0.294632785814234
"4433","B11002_003",0.294514571401617
"8511","B24022_040",0.294479039273394
"8790","B24092_016",0.293518818561349
"8485","B24022_014",0.293258736058221
"6952","B19001_011",0.293047061142544
"12003","B25010_002",0.292980872926038
"13650","B25126_047",0.292974812026482
"8273","B23026_027",0.292914290667168
"5873","B17004_011",0.292858417454515
"7500","B20005_023",0.292824033743573
"655","B05003_011",0.292736657119617
"5043","B14001_010",0.292680825005533
"5245","B14007_019",0.292680825005533
"5893","B17005_013",0.292416153487533
"756","B05006_056",0.292314945326166
"13009","B25101_041",0.292155833223247
"13010","B25101_042",0.292155833223247
"7174","B19131_014",0.292029792859434
"4673","B12002_062",0.291880062053795
"8050","B23007_046",0.291450944074293
"7496","B20005_019",0.291407680947077
"3027","B08134_053",0.291398627406655
"7935","B23001_160",0.291258016771031
"12642","B25074_048",0.291076122013392
"13039","B25104_011",0.290857568830037
"12504","B25063_021",0.290628030919603
"15832","B27003_042",0.29055036389257
"8246","B23025_006",0.290066207808981
"13713","B25127_042",0.290060663193509
"741","B05006_041",0.290007800416394
"5383","B15003_023",0.289927278634748
"7936","B23001_161",0.289858515438311
"4257","B09019_029",0.289857281507542
"1734","B07013_012",0.289807383313381
"16129","B28007_004",0.289567943264263
"7805","B23001_030",0.289413188823953
"5847","B17003_007",0.289146444980298
"12525","B25068_007",0.288738067678705
"4280","B09020_015",0.288042843443473
"4777","B12002_166",0.28801560265617
"4634","B12002_023",0.287762247696037
"12156","B25020_014",0.287244483078673
"4447","B11003_006",0.287157078609884
"6267","B17017_035",0.287152742166188
"4811","B12006_014",0.287082785247601
"5385","B15003_025",0.286942345432982
"13456","B25122_100",0.286474053184659
"1134","B05013_028",0.286432416884595
"5606","B16004_031",0.286387950158936
"5703","B16007_011",0.286387950158936
"5650","B16005_009",0.286336397590265
"12931","B25096_017",0.286298249203046
"4619","B12002_008",0.286297967321817
"4260","B09019_032",0.286280501562225
"16128","B28007_003",0.285955618643648
"5318","B15001_074",0.285877635675327
"16085","B28004_020",0.285672848591961
"672","B05004_006",0.285335921328014
"15763","B27002_029",0.285259242325917
"4942","B13008_011",0.284236346677816
"1438","B07001_025",0.284132353790248
"5651","B16005_010",0.283783628741899
"5269","B15001_025",0.283669034086481
"12955","B25098_019",0.283566302250026
"13026","B25102_014",0.283441190602592
"8333","B24011_004",0.282796299189504
"7495","B20005_018",0.28265532343355
"13062","B25106_018",0.28183999447597
"1191","B06001_029",0.281715799503921
"2690","B08126_026",0.281436946221524
"5008","B13015_005",0.28094411546471
"6724","B18102_020",0.280658947834725
"7701","B22002_008",0.28059690959783
"8476","B24022_005",0.280394973830353
"5310","B15001_066",0.280352285468504
"1732","B07013_010",0.280333775316752
"7332","B19325_022",0.279758301300218
"8237","B23024_027",0.279247663300578
"12341","B25043_016",0.2789587787113
"6974","B19037_010",0.278934084192879
"15787","B27002_053",0.27886762915075
"6396","B17021_034",0.278833033758748
"13397","B25122_041",0.278672077679289
"7061","B19060_003",0.278502871325511
"2274","B08012_016",0.278423891628587
"1484","B07001_071",0.278148808292335
"5216","B14006_010",0.278113596743733
"4908","B13002_005",0.27811238346093
"12441","B25056_008",0.278084933322444
"8116","B23009_028",0.278047133176589
"8261","B23026_015",0.278035424953927
"12900","B25095_058",0.277956310395664
"3157","B08141_024",0.277900029647019
"2679","B08126_015",0.277805130385682
"434","B04005_042",0.277728387487848
"7088","B19101_014",0.277581789411665
"8132","B23010_002",0.27739678633408
"1281","B06008_003",0.276982193219457
"1562","B07008_003",0.276982193219457
"13440","B25122_084",0.276556022701875
"7190","B19131_030",0.27641803852808
"7181","B19131_021",0.276225759853588
"13083","B25106_039",0.276057796275457
"457","B04005_065",0.276045402067277
"6384","B17021_022",0.275939140940784
"6950","B19001_009",0.275845226813104
"6383","B17021_021",0.275673525351336
"1588","B07008_029",0.275454711016853
"3031","B08134_057",0.275257521648319
"6684","B18101_018",0.274963691881403
"6722","B18102_018",0.274963691881403
"6760","B18103_018",0.274963691881403
"15705","B27001_027",0.274963691881403
"15706","B27001_028",0.274963691881403
"15761","B27002_027",0.274963691881403
"15817","B27003_027",0.274963691881403
"5110","B14003_020",0.274901075279836
"1179","B06001_017",0.27480263113317
"7405","B19325_095",0.274431992196191
"2597","B08122_008",0.273928612312302
"6795","B18104_015",0.27376468171089
"6827","B18105_015",0.27376468171089
"6859","B18106_015",0.27376468171089
"12575","B25072_009",0.273636392222861
"6223","B17016_037",0.273632708384904
"12643","B25074_049",0.273604851872056
"4810","B12006_013",0.273584058088996
"5785","B16009_023",0.27356448646646
"7193","B19131_033",0.273435217741065
"13667","B25126_064",0.273387554430687
"12136","B25017_003",0.273278683684386
"6628","B17024_118",0.273257693920543
"2985","B08134_011",0.272993578279638
"15818","B27003_028",0.272885302454088
"4446","B11003_005",0.272839466020906
"6932","B18135_030",0.272744396775636
"8049","B23007_045",0.272685705353297
"8313","B23027_019",0.272571140239425
"1435","B07001_022",0.272515572284917
"2694","B08126_030",0.272457950602917
"4948","B13010_003",0.272316529612641
"4817","B12006_020",0.272287670883191
"4924","B13004_003",0.272039186771794
"6890","B18107_014",0.271602271922774
"7828","B23001_053",0.271535086019867
"7830","B23001_055",0.271535086019867
"1076","B05010_006",0.27153325484763
"1402","B06012_008",0.27148581688469
"4845","B12006_048",0.271398610510934
"6933","B18135_031",0.271275011743469
"4598","B12001_005",0.270886673967211
"4630","B12002_019",0.270886673967211
"2222","B08011_008",0.270870679037035
"2879","B08132_008",0.270870679037035
"3274","B08302_008",0.270870679037035
"4635","B12002_024",0.270818836305361
"4637","B12002_026",0.270772803858849
"4233","B09019_005",0.27075941511311
"445","B04005_053",0.269982407073461
"1337","B06009_030",0.269808610633452
"1707","B07012_008",0.269800556354932
"4607","B12001_014",0.269700587805127
"4723","B12002_112",0.269700587805127
"7358","B19325_048",0.269272779058063
"1170","B06001_008",0.269214678501434
"5127","B14003_037",0.26891456556403
"545","B04006_046",0.268786930669095
"893","B05007_032",0.268696622228664
"2124","B08006_002",0.268505230793159
"3248","B08301_002",0.268505230793159
"16209","B99082_002",0.268505230793159
"1324","B06009_017",0.268494143527829
"12211","B25031_005",0.26845744758637
"12535","B25068_017",0.268443641132056
"7882","B23001_107",0.268408711608026
"7109","B19126_003",0.268354249759024
"1425","B07001_012",0.267725923888703
"4259","B09019_031",0.267682630646405
"1443","B07001_030",0.266991437759706
"15753","B27002_019",0.266792850307151
"7426","B20001_016",0.266503251987863
"4310","B09021_025",0.266303864633296
"16188","B99052_005",0.266222904129841
"2733","B08126_069",0.266214730465134
"7094","B19119_004",0.266148382384657
"5673","B16005_032",0.265502337961425
"559","B04006_060",0.265430217382486
"6558","B17024_048",0.265129365979685
"4906","B13002_003",0.264764816710591
"4934","B13008_003",0.264764816710591
"4980","B13014_003",0.264764816710591
"5006","B13015_003",0.264764816710591
"13666","B25126_063",0.264532278532726
"13488","B25123_013",0.26414352704674
"5158","B14004_012",0.264055785897935
"7188","B19131_028",0.264054730741776
"7589","B21001_012",0.263960611659801
"16041","B28001_003",0.263919010405624
"16156","B28010_003",0.263919010405624
"6935","B18135_033",0.263859039540845
"15882","B27010_036",0.263741732725348
"5732","B16008_022",0.263650511763564
"7472","B20004_012",0.263589168517317
"1712","B07012_013",0.263527166685291
"13500","B25124_013",0.263478726430534
"8643","B24041_021",0.263152459531271
"4966","B13012_003",0.263060926216263
"24","B01001_025",0.262980738379534
"7587","B21001_010",0.262962149713725
"6888","B18107_012",0.262637274811953
"16360","B99234_004.x",0.262199941234586
"16441","B99234_004.y",0.262199941234586
"6993","B19037_029",0.262029381140377
"7776","B22010_007",0.26200697786064
"7710","B22002_017",0.262003308032888
"8709","B24080_008",0.261943532056857
"2982","B08134_008",0.261622294364668
"7683","B21100_004",0.261490079806722
"6218","B17016_032",0.261356904993975
"530","B04006_031",0.261333730114823
"8115","B23009_027",0.26102051675683
"7595","B21001_018",0.260985664979994
"2330","B08016_010",0.260897690453579
"50","B01002_003",0.260859516340974
"669","B05004_003",0.260859516340974
"588","B04006_089",0.260824729291892
"1660","B07010_031",0.260801596349195
"1427","B07001_014",0.260147779618392
"5745","B16008_035",0.260094048717833
"16190","B99052_007",0.260026332972834
"4918","B13002_015",0.259874328016425
"709","B05006_009",0.259451359639311
"13865","B25129_064",0.259451359639311
"406","B04005_014",0.259451359639311
"419","B04005_027",0.259451359639311
"526","B04006_027",0.259451359639311
"13684","B25127_013",0.259451359639311
"8048","B23007_044",0.259128825820704
"7450","B20001_040",0.258370644211527
"12635","B25074_041",0.258319799187662
"8327","B23027_033",0.258177716177098
"6762","B18103_020",0.258146580777886
"15993","B27019_041",0.258139780644934
"1345","B06010_009",0.258032657749645
"1638","B07010_009",0.258032657749645
"7328","B19325_018",0.258002692627163
"16127","B28007_002",0.257760936220285
"13538","B25124_051",0.257395787993188
"13573","B25125_014",0.257347495194798
"15946","B27015_019",0.256980855731423
"4628","B12002_017",0.256905743546565
"8751","B24090_005",0.25665165792304
"8380","B24012_016",0.256642119464692
"6457","B17022_061",0.256511025718407
"15803","B27003_013",0.256331137437252
"2894","B08132_023",0.256229315971596
"7041","B19050_005",0.256099520408533
"15718","B27001_040",0.256044994080698
"15774","B27002_040",0.256044994080698
"15830","B27003_040",0.256044994080698
"6651","B17025_011",0.255948329693719
"5279","B15001_035",0.255716224404571
"4935","B13008_004",0.255697561833613
"2481","B08113_015",0.25568506454833
"3174","B08201_007",0.255654373432685
"3202","B08202_006",0.255654373432685
"4430","B11001_008",0.255654373432685
"4586","B11016_010",0.255654373432685
"2156","B08006_034",0.25564694192918
"2846","B08130_009",0.255592837462174
"6702","B18101_036",0.25544222644868
"7293","B19215_011",0.255300472150904
"16031","B27023_007",0.255269890489323
"7283","B19201_017",0.255210421866957
"1271","B06007_032",0.255136576957328
"5959","B17007_029",0.255135139694981
"7853","B23001_078",0.255079032508402
"4846","B12006_049",0.254994826451211
"1182","B06001_020",0.254842066083419
"2763","B08126_099",0.254683199494256
"2395","B08101_024",0.254522325847751
"4816","B12006_019",0.254442788616732
"618","B05001_005",0.254285706783869
"632","B05002_014",0.254285706783869
"2329","B08016_009",0.254033976997272
"16383","B99259_003.x",0.253968858893651
"16464","B99259_003.y",0.253968858893651
"1534","B07007_004",0.253929735022495
"2176","B08007_004",0.253644347875157
"2841","B08130_004",0.253644347875157
"7092","B19119_002",0.253491479380071
"4262","B09019_034",0.252944998992061
"2887","B08132_016",0.25292033062671
"2995","B08134_021",0.25292033062671
"13784","B25128_027",0.252639155316352
"4519","B11007_008",0.252596020464191
"13644","B25126_041",0.252511380759861
"1115","B05013_009",0.252473797089825
"3007","B08134_033",0.252463697313576
"7087","B19101_013",0.252456951371286
"5963","B17007_033",0.252333427893044
"12480","B25061_021",0.251992773791033
"16002","B27020_008",0.25172877370724
"5739","B16008_029",0.251210677970596
"1804","B07201_006",0.251121900035753
"4701","B12002_090",0.251105709970716
"6954","B19001_013",0.250764287783429
"7621","B21002_006",0.250764005730905
"4818","B12006_021",0.250626596832211
"13808","B25129_007",0.250621627760222
"5066","B14002_024",0.250427829119186
"8151","B23010_021",0.250360883761246
"12526","B25068_008",0.249907596131481
"12032","B25011_029",0.24966130189264
"13430","B25122_074",0.249641593999976
"6110","B17014_004",0.249462108913129
"975","B05008_009",0.249295400226174
"6923","B18135_021",0.249140766274923
"4466","B11004_006",0.249022733360932
"2793","B08128_025",0.249011013014941
"7471","B20004_011",0.24887377389076
"3208","B08202_012",0.248704040989199
"1325","B06009_018",0.248568544417028
"2125","B08006_003",0.248527684147754
"2380","B08101_009",0.248527684147754
"2438","B08111_006",0.248527684147754
"2475","B08113_009",0.248527684147754
"2531","B08119_010",0.248527684147754
"2624","B08124_008",0.248527684147754
"2680","B08126_016",0.248527684147754
"2779","B08128_011",0.248527684147754
"2843","B08130_006",0.248527684147754
"3249","B08301_003",0.248527684147754
"3170","B08201_003",0.248402490349116
"3220","B08203_003",0.248402490349116
"235","B03001_002",0.248331104313431
"265","B03002_002",0.248331104313431
"285","B03003_002",0.248331104313431
"5054","B14002_012",0.248313218445394
"7281","B19201_015",0.248213157246091
"4288","B09021_003",0.248158531655873
"602","B04006_103",0.248066502187348
"8381","B24012_017",0.247696956821224
"8332","B24011_003",0.247655958651057
"7655","B21005_009",0.247644713239445
"15881","B27010_035",0.247578708902081
"4533","B11010_006",0.247401507647266
"5827","B16010_039",0.247063267687272
"5730","B16008_020",0.246980397258028
"266","B03002_003",0.246977453150648
"11956","B25006_002",0.246933728556253
"7681","B21100_002",0.246801395657388
"6650","B17025_010",0.246796697934269
"13407","B25122_051",0.246713291589068
"7729","B22007_004",0.246352464971088
"1574","B07008_015",0.245952995474685
"2871","B08131_004",0.245785117212429
"783","B05006_083",0.245759579418005
"5149","B14004_003",0.245628866871349
"12026","B25011_023",0.245541192418194
"13558","B25124_071",0.245515098321053
"16215","B99083_004",0.245460980861527
"12777","B25091_004",0.245453122632939
"7879","B23001_104",0.245440265783132
"7881","B23001_106",0.245440265783132
"413","B04005_021",0.245416637039937
"5968","B17007_038",0.245208651787977
"2673","B08126_009",0.245060157424075
"2844","B08130_007",0.244977304203395
"6266","B17017_034",0.244913308281419
"12252","B25034_006",0.244597720304051
"136","B02015_024",0.244580750573323
"7584","B21001_007",0.244268095501488
"1683","B07010_054",0.244210590351348
"12574","B25072_008",0.2440721177895
"2812","B08128_044",0.24400119724938
"2476","B08113_010",0.243881392027799
"1168","B06001_006",0.243861425435756
"218","B02018_018",0.243806126343087
"8041","B23007_037",0.243650820984573
"2938","B08132_067",0.243378622395265
"331","B04004_046",0.243340980766095
"8669","B24042_021",0.243306432712106
"694","B05005_014",0.243228048169342
"6829","B18105_017",0.2430152061269
"13706","B25127_035",0.24283579892947
"860","B05006_160",0.242689028792583
"861","B05006_161",0.242689028792583
"7100","B19121_004",0.24251988386445
"7627","B21002_012",0.242410714929593
"8612","B24032_043",0.242379822201349
"7070","B19081_006",0.242357785988956
"15945","B27015_018",0.242310285151837
"7075","B19082_006",0.242235418179782
"5259","B15001_015",0.242031930007981
"4488","B11005_009",0.241941768846155
